jma_code,name,name_kana,pref,lat,lon,elevation,type,obs_start,matched_sources,amedastable_code,obsdl_stid,kansoku_bitmask
a0970,郡家,グンゲ,兵庫,34.466667,134.848333,5,C,,amedastable+obsdl,63551,a0970,111201
a0977,兎和野高原,ウワノコウゲン,兵庫,35.431667,134.583333,540,C,,amedastable+obsdl,63071,a0977,111211
a1227,三木,ミキ,兵庫,34.776667,135.013333,145,C,,amedastable+obsdl,63461,a1227,111201
a1337,南淡,ナンダン,兵庫,34.218333,134.72,5,C,,amedastable+obsdl,63588,a1337,111201
a1448,淡路町,,兵庫,,,,,,obsdl_only,,a1448,100000
a1449,芦屋,,兵庫,,,,,,obsdl_only,,a1449,100000
a1450,神戸塩屋,,兵庫,,,,,,obsdl_only,,a1450,100000
a1587,神戸空港,コウベクウコウ：神戸空港,兵庫,34.631667,135.223333,5,C,,amedastable+obsdl,63517,a1587,111000
a1588,西宮,ニシノミヤ,兵庫,34.75,135.335,38,C,,amedastable+obsdl,63477,a1588,100000
s47780,奈良,ナラ,奈良,34.673333,135.836667,102,A,,amedastable+obsdl,64036,s47780,111111
a0630,針,ハリ,奈良,34.605,135.951667,468,C,,amedastable+obsdl,64041,a0630,111201
a0631,田原本,タワラモト,奈良,34.555,135.785,50,C,,amedastable+obsdl,64056,a0631,100000
a0632,曽爾,ソニ,奈良,34.521667,136.158333,610,C,,amedastable+obsdl,64076,a0632,100000
a0633,大宇陀,オオウダ,奈良,34.488333,135.931667,349,C,,amedastable+obsdl,64101,a0633,111201
a0634,高見山,,奈良,,,,,,obsdl_only,,a0634,100000
a0635,五條,ゴジョウ,奈良,34.38,135.73,190,C,,amedastable+obsdl,64127,a0635,111201
a0636,天辻,,奈良,,,,,,obsdl_only,,a0636,100000
a0637,山上ケ岳,,奈良,,,,,,obsdl_only,,a0637,100000
a0638,荒神岳,,奈良,,,,,,obsdl_only,,a0638,100000
a0639,日出岳,,奈良,,,,,,obsdl_only,,a0639,100000
a0640,上野地,,奈良,,,,,,obsdl_only,,a0640,100000
a0641,玉置山,,奈良,,,,,,obsdl_only,,a0641,100000
a0957,上北山,カミキタヤマ,奈良,34.136667,136.005,334,C,,amedastable+obsdl,64206,a0957,111201
a1228,風屋,カゼヤ,奈良,34.045,135.786667,301,C,,amedastable+obsdl,64227,a1228,111201
a1366,高見,,奈良,,,,,,obsdl_only,,a1366,100000
a1376,葛城,カツラギ,奈良,34.488333,135.703333,141,C,,amedastable+obsdl,64091,a1376,100000
a1377,壷坂,,奈良,,,,,,obsdl_only,,a1377,100000
